q_Imp_sw,q_Imp_aw,qAdj_Imp_sw,qAdj_Imp_aw,xv_sw,xv_aw,xvAdj_sw,xvAdj_aw,gvkey,linkprim,liid,linktype,lpermno,lpermco,linkdt,linkenddt,datadate,fyear,tic,conm,adrr,pddur,upd,at,capx,ceq,csho,gdwl,oiadp,sale,cik,fic,sich,prcc_f,datadate_int,dyear,dmonth,dday,saleSUM,iaSUM,nseg,MS,SIC_4dig,SIC_3dig,SIC_2dig,SIC_1dig,gdwl_orig,capx_orig,at_MV,atAdj,atAdj_MV,q_Obs,qAdj_Obs,log_at,log_atAdj,ebit2sale,capx2sale,dyear_fac
2.2671036189753315,2.2671036189753315,2.527102312723893,2.527102312723893,-0.158651704029914,-0.158651704029914,-0.19653482941249226,-0.19653482941249226,2577,P,1,LU,28564,20371,19620604,E,2017-12-31,2017,CTS,CTS CORP,NA,12,3,539.696,18.094,343.805,32.938,71.057,57.048,422.993,26058,USA,3670,25.75,20171231,2017,12,31,422.993,539.696,1,0,3670,367,36,3,71.057,18.094,1044.0445,468.639,972.9875,1.9345047952921643,2.0761983104265753,6.291006018072211,6.149832749243074,0.13486748007650246,0.04277612159066462,2017
2.00142826174911,2.00142826174911,2.3102195349090247,2.3102195349090247,-0.07483381018543607,-0.07483381018543607,-0.15186123791295889,-0.15186123791295889,2577,P,1,LU,28564,20371,19620604,E,2018-12-31,2018,CTS,CTS CORP,NA,12,3,548.341,28.488,377.929,32.751,71.057,66.1,470.483,26058,USA,3670,25.89,20181231,2018,12,31,470.483,548.341,1,0,3670,367,36,3,71.057,28.488,1018.33539,477.284,947.27839,1.857120642082208,1.9847268921648327,6.3068973561965365,6.1681117015559925,0.1404939179524021,0.060550540614644946,2018
NA,NA,NA,NA,NA,NA,NA,NA,2593,P,1,LU,46690,20374,19680823,E,2017-09-30,2017,CBT,CABOT CORP,NA,12,3,3314,147,1480,61.884,154,339,2717,16040,USA,2890,55.8,20170930,2017,9,30,2717,3314,5,1,2890,289,28,2,154,147,5287.1272,3160,5133.1272,1.595391430295715,1.6244073417721518,8.105911197986508,8.058327306580958,0.12476996687523004,0.05410379094589621,2017
NA,NA,NA,NA,NA,NA,NA,NA,2593,P,1,LU,46690,20374,19680823,E,2018-09-30,2018,CBT,CABOT CORP,NA,12,3,3244,229,1154,60.367,93,384,3242,16040,USA,2890,62.72,20180930,2018,9,30,3242,3244,5,1,2890,289,28,2,93,229,5876.21824,3151,5783.21824,1.811411294697904,1.8353596445572835,8.084562415235304,8.055475141757274,0.11844540407156076,0.07063541024059222,2018
1.605308281886955,1.605308281886955,2.1663778028141,2.1663778028141,-0.1930066932161493,-0.1930066932161493,-0.10583397634785831,-0.10583397634785831,2596,P,1,LU,20512,727,19790330,E,2017-06-30,2017,CACI,CACI INTL INC  -CL A,NA,12,3,3911.082,43.268,1793.586,24.462,2577.435,297.977,4354.617,16058,USA,7373,125.05,20170630,2017,6,30,4354.617,3911.082,1,0,7373,737,73,7,2577.435,43.268,5176.4691,1333.647,2599.0341,1.3235388825905468,1.9488171157735144,8.27156934104045,7.195672573766975,0.06842783188510033,0.00993612067375845,2017
1.693724381244782,1.693724381244782,2.4554615879340957,2.4554615879340957,-0.11487569357442509,-0.11487569357442509,0,0,2596,P,1,LU,20512,727,19790330,E,2018-06-30,2018,CACI,CACI INTL INC  -CL A,NA,12,3,4034.206,41.594,2106.752,24.704,2620.835,340.709,4467.86,16058,USA,7373,168.55,20180630,2018,6,30,4467.86,4034.206,1,0,7373,737,73,7,2620.835,41.594,6091.3132000000005,1413.371,3470.478200000001,1.509916251178051,2.4554615879340957,8.302564783149851,7.25373291014616,0.07625776098624398,0.009309602359966517,2018
1.311996601186968,1.311996601186968,NA,NA,0.1611985623927249,0.1611985623927249,NA,NA,2628,P,1,LU,20750,1222,19740131,E,2017-12-31,2017,CWT,CALIFORNIA WATER SERVICE GP,NA,12,3,2740.375,259.194,693.462,48.012,2.615,123.551,666.89,1035201,USA,4941,45.35,20171231,2017,12,31,666.89,2740.375,1,0,4941,494,49,4,2.615,259.194,4224.2572,2737.76,4221.6422,1.5414887378552204,1.542005946467185,7.915850051331329,7.91489534678366,0.1852644364138014,0.38866079863245817,2017
1.174491740402608,1.174491740402608,NA,NA,0.2773929967410206,0.2773929967410206,NA,NA,2628,P,1,LU,20750,1222,19740131,E,2018-12-31,2018,CWT,CALIFORNIA WATER SERVICE GP,NA,12,3,2837.704,271.707,730.157,48.065,2.615,129.129,698.196,1035201,USA,4941,47.66,20181231,2018,12,31,698.196,2837.704,1,0,4941,494,49,4,2.615,271.707,4398.3249,2835.0890000000004,4395.7099,1.549959016162362,1.550466281658177,7.950750553478517,7.949828608967153,0.18494663389649896,0.38915576714847977,2018
1.311996601186968,1.311996601186968,NA,NA,NA,NA,NA,NA,2783,C,1,LU,23114,20397,20120701,E,2017-12-31,2017,DUK8,PROGRESS ENERGY INC,NA,12,3,49688,3152,13468,NA,3655,2360,9783,1094093,USA,4911,NA,20171231,2017,12,31,9783,49688,1,0,4911,491,49,4,3655,3152,NA,46033,NA,NA,NA,10.813518734239139,10.73711380957344,0.24123479505264234,0.32219155678217315,2017
1.174491740402608,1.174491740402608,NA,NA,NA,NA,NA,NA,2783,C,1,LU,23114,20397,20120701,E,2018-12-31,2018,DUK8,PROGRESS ENERGY INC,NA,12,3,52664,3854,14254,NA,3655,1914,10728,1094093,USA,4911,NA,20181231,2018,12,31,10728,52664,1,0,4911,491,49,4,3655,3854,NA,49009,NA,NA,NA,10.871687389147713,10.799759233696244,0.1784116331096197,0.3592468307233408,2018
1.5237572922547515,1.5237572922547515,1.5684582166199812,1.5684582166199812,0.08576610979770562,0.08576610979770562,0.0734646536867011,0.0734646536867011,2807,P,1,LU,21742,6515,19831020,E,2018-04-30,2017,CASY,CASEYS GENERAL STORES INC,NA,12,3,3469.927,577.421,1271.141,36.874,140.258,265.377,7472.124,726958,USA,5412,96.6,20180430,2018,4,30,7472.124,3469.927,1,0,5412,541,54,5,140.258,577.421,5760.8144,3329.6690000000003,5620.5564,1.660211987168606,1.6880225632037298,8.151888835255637,8.110628178634643,0.03551560439842808,0.07727668866308965,2018
1.9874578786561328,1.9874578786561328,2.1197917561885715,2.1197917561885715,-0.09923231014889511,-0.09923231014889511,-0.08473104274112103,-0.08473104274112103,3158,P,1,LU,30648,20470,19641231,E,2017-12-31,2017,COHU,COHU INC,NA,12,3,420.457,6.093,289.091,28.489,65.613,38.447,352.704,21535,USA,3825,21.95,20171231,2017,12,31,352.704,420.457,1,0,3825,382,38,3,65.613,6.093,756.6995499999999,354.844,691.08655,1.7997073422490288,1.9475785133748915,6.041342214968953,5.871678256275131,0.10900641898022138,0.017275108873162765,2017
3.322813922136449,3.322813922136449,3.6158244955368897,3.6158244955368897,-0.14974515086278076,-0.14974515086278076,-0.2342530658335609,-0.2342530658335609,3169,P,1,LC,14055,54485,20130718,20190430,2017-12-31,2017,OMED,ONCOMED PHARMACEUTICALS,NA,12,3,110.322,0.585,-48.603,38.213,0,-38.446,38.154,1302573,USA,2836,4.1,20171231,2017,12,31,38.154,110.322,1,0,2836,283,28,2,0,0.585,315.5983,110.322,315.5983,2.860701401352405,2.860701401352405,4.70340336239976,4.70340336239976,-1.0076531949467944,0.015332599465324734,2017
3.1282567554502827,3.1282567554502827,3.373581474986373,3.373581474986373,-1.4931413424481559,-1.4931413424481559,-1.568640372453639,-1.568640372453639,3169,P,1,LC,14055,54485,20130718,20190430,2018-12-31,2018,OMED,ONCOMED PHARMACEUTICALS,NA,12,3,65.078,0.655,48.231,38.66,0,-6.394,44.421,1302573,USA,2836,0.7473,20181231,2018,12,31,44.421,65.078,1,0,2836,283,28,2,0,0.655,45.737618,65.078,45.737618,0.7028122867943083,0.7028122867943083,4.175586550471119,4.175586550471119,-0.1439409288399631,0.0147452781342158,2018
NA,NA,NA,NA,NA,NA,NA,NA,3278,P,1,LC,25487,6391,19830914,E,2017-12-31,2017,CAR,AVIS BUDGET GROUP INC,NA,12,3,17699,2135,573,80.8,1073,814,8848,723612,USA,7510,43.88,20171231,2017,12,31,8848,17699,1,0,7510,751,75,7,1073,2135,20671.504,16626,19598.504,1.1679475676591897,1.1787864790087814,9.781263419790754,9.718723014091033,0.09199819168173598,0.2412974683544304,2017
NA,NA,NA,NA,NA,NA,NA,NA,3278,P,1,LC,25487,6391,19830914,E,2018-12-31,2018,CAR,AVIS BUDGET GROUP INC,NA,12,3,19149,3172,414,75.6,1092,791,9124,723612,USA,7510,22.48,20181231,2018,12,31,9124,19149,1,0,7510,751,75,7,1092,3172,20434.488,18057,19342.488,1.0671308162306126,1.0711905632164813,9.860005773924167,9.801288700215881,0.08669443226654976,0.34765453748355984,2018
NA,NA,NA,NA,NA,NA,NA,NA,3342,P,1,LU,26084,1186,19800320,E,2017-12-31,2017,CTG,COMPUTER TASK GROUP INC,NA,12,3,127.635,2.509,78.624,15.264,0,5.944,301.21,23111,USA,7370,5.1,20171231,2017,12,31,301.21,127.635,1,0,7370,737,73,7,0,2.509,126.8574,127.635,126.8574,0.9939076272182394,0.9939076272182394,4.849174627969631,4.849174627969631,0.01973374057966203,0.00832973672852827,2017
NA,NA,NA,NA,NA,NA,NA,NA,3342,P,1,LU,26084,1186,19800320,E,2018-12-31,2018,CTG,COMPUTER TASK GROUP INC,NA,12,3,124.121,2.245,64.228,14.272,11.664,3.88,358.769,23111,USA,7370,4.08,20181231,2018,12,31,358.769,124.121,1,0,7370,737,73,7,11.664,2.245,118.12276,112.457,106.45876,0.9516742533495541,0.9466619241132166,4.821256896267028,4.72257092635672,0.010814758242769024,0.006257508313148572,2018
1.7291124931287138,1.7291124931287138,1.8891296999001383,1.8891296999001383,0.583564908589081,0.583564908589081,0.4950569289355602,0.4950569289355602,3570,P,1,LC,27562,5169,19811105,E,2017-07-31,2017,CBRL,CRACKER BARREL OLD CTRY STOR,NA,12,3,1521.942,110.591,544.507,24.056,0,313.158,2926.289,1067294,USA,5812,155.45,20170731,2017,7,31,2926.289,1521.942,1,0,5812,581,58,5,0,110.591,4716.9402,1521.942,4716.9402,3.099290380316727,3.099290380316727,7.327742429942556,7.327742429942556,0.10701540415181139,0.03779223446488026,2017
1.6456251026093847,1.6456251026093847,1.913058815206603,1.913058815206603,0.5742108779273675,0.5742108779273675,0.4236277565518474,0.4236277565518474,3570,P,1,LC,27562,5169,19811105,E,2018-07-31,2018,CBRL,CRACKER BARREL OLD CTRY STOR,NA,12,3,1527.355,152.249,581.781,24.012,0,293.592,3030.445,1067294,USA,5812,146.495,20180731,2018,7,31,3030.445,1527.355,1,0,5812,581,58,5,0,152.249,4463.21194,1527.355,4463.21194,2.9221837359356537,2.9221837359356537,7.331292760189714,7.331292760189714,0.09688082113352989,0.050239816264608,2018
2.718958786613885,2.718958786613885,2.85554920005886,2.85554920005886,-0.34683526100785794,-0.34683526100785794,-0.3841904352953064,-0.3841904352953064,3622,P,1,LU,59256,20538,19721214,E,2017-03-31,2016,CRWS,CROWN CRAFTS INC,NA,12,3,47.184,0.191,38.923,10.022,1.126,8.7,65.978,25895,USA,2211,8.225,20170331,2017,3,31,65.978,47.184,1,0,2211,221,22,2,1.126,0.191,90.69194999999999,46.058,89.56594999999999,1.9220911749745675,1.9446339398150156,3.8540548520729203,3.829901471825824,0.13186213586346965,0.002894904362060081,2017
2.5805555803256937,2.5805555803256937,2.619927728975479,2.619927728975479,-0.6428588075745983,-0.6428588075745983,-0.6208134648852817,-0.6208134648852817,3622,P,1,LU,59256,20538,19721214,E,2018-03-31,2017,CRWS,CROWN CRAFTS INC,NA,12,3,56.581,0.221,39.318,10.086,7.125,6.241,70.27,25895,USA,2211,5.9,20180331,2018,3,31,70.27,56.581,1,0,2211,221,22,2,7.125,0.221,76.77040000000001,49.456,69.64540000000001,1.3568229617716194,1.408229537366548,4.0356732398070205,3.9010833853897604,0.08881457236373987,0.00314501209620037,2018
1.9874578786561328,1.9874578786561328,2.1197917561885715,2.1197917561885715,0.5834638270293242,0.5834638270293242,0.5190023455758306,0.5190023455758306,3761,P,1,LU,28629,1239,19810505,E,2017-12-31,2017,DAIO,DATA I/O CORP,NA,12,3,30.287,2.154,22.06,8.277,0,5.047,34.051,351998,USA,3825,12.04,20171231,2017,12,31,34.051,30.287,1,0,3825,382,38,3,0,2.154,107.88207999999999,30.287,107.88207999999999,3.5619929342622245,3.5619929342622245,3.4107185775457918,3.4107185775457918,0.1482188481982908,0.06325805409532759,2017
1.9650221141423585,1.9650221141423585,2.0104172310659907,2.0104172310659907,-0.20745063720892795,-0.20745063720892795,-0.23028941610905945,-0.23028941610905945,3761,P,1,LU,28629,1239,19810505,E,2018-12-31,2018,DAIO,DATA I/O CORP,NA,12,3,30.723,0.907,23.357,8.339,0,1.738,29.224,351998,USA,3825,5,20181231,2018,12,31,29.224,30.723,1,0,3825,382,38,3,0,0.907,49.061,30.723,49.061,1.5968818149269277,1.5968818149269277,3.42501155976141,3.42501155976141,0.05947166712291267,0.031036134683821517,2018
1.1490700763999935,1.1490700763999935,1.1490700763999935,1.1490700763999935,-0.36147671471817466,-0.36147671471817466,-0.36147671471817466,-0.36147671471817466,3806,P,1,LC,80912,27333,20150212,E,2017-12-31,2017,DWSN,DAWSON GEOPHYSICAL CO,NA,12,3,165.238,8.675,141.252,21.788,0,-37.44,157.148,799165,USA,1382,4.97,20171231,2017,12,31,157.148,165.238,1,0,1382,138,13,1,0,8.675,132.27236,165.238,132.27236,0.8004960118132632,0.8004960118132632,5.1073868588484395,5.1073868588484395,-0.23824674828823783,0.05520273881945682,2017
1.0469082085869386,1.0469082085869386,1.0469082085869386,1.0469082085869386,-0.3487352824733271,-0.3487352824733271,-0.3487352824733271,-0.3487352824733271,3806,P,1,LC,80912,27333,20150212,E,2018-12-31,2018,DWSN,DAWSON GEOPHYSICAL CO,NA,12,3,150.685,15.745,117.016,22.97,0,-25.027,154.156,799165,USA,1382,3.38,20181231,2018,12,31,154.156,150.685,1,0,1382,138,13,1,0,15.745,111.3076,150.685,111.3076,0.7386773733284666,0.7386773733284666,5.015191565177468,5.015191565177468,-0.16234853006045824,0.10213679649186537,2018
2.065348102640101,2.065348102640101,2.2571243479115615,2.2571243479115615,-0.21521177031098215,-0.21521177031098215,-0.3025808209878697,-0.3025808209878697,3813,P,1,LU,49154,20561,19690908,E,2017-01-31,2016,TGT,TARGET CORP,NA,12,3,37431,1547,10953,556.156,133,4973,69495,27419,USA,5331,64.48,20170131,2017,1,31,69495,37431,1,0,5331,533,53,5,133,1547,62338.93888,37298,62205.93888,1.6654361059015255,1.667808967773071,10.53025451707913,10.526694984891392,0.07155910497158069,0.0222605942873588,2017
2.3445213660594124,2.3445213660594124,2.3752409517860684,2.3752409517860684,-0.29559029486920624,-0.29559029486920624,-0.3016247804682993,-0.3016247804682993,3813,P,1,LU,49154,20561,19690908,E,2018-01-31,2017,TGT,TARGET CORP,NA,12,3,38999,2533,11709,541.682,630,4307,71879,27419,USA,5331,75.22,20180131,2018,1,31,71879,38999,1,0,5331,533,53,5,630,2533,68035.32003999999,38369,67405.32003999999,1.7445401174389086,1.756765097865464,10.571291283757406,10.555005120873751,0.05992014357461846,0.035239777960183086,2018
NA,NA,NA,NA,NA,NA,NA,NA,3855,P,1,LU,29285,1303,19810401,20170929,2017-06-30,2017,DGAS,DELTA NATURAL GAS CO INC,NA,12,3,189.957,8.726,76.495,7.133,0,12.615,68.84,277375,USA,4923,30.47,20170630,2017,6,30,68.84,189.957,2,1,4923,492,49,4,0,8.726,330.80451,189.957,330.80451,1.7414704906899983,1.7414704906899983,5.24679773075773,5.24679773075773,0.18325101685066822,0.1267576990122022,2017
NA,NA,NA,NA,NA,NA,NA,NA,3905,C,1,LU,76708,10992,19910621,E,2018-06-30,2018,ATGE,ADTALEM GLOBAL EDUCATION INC,NA,12,3,2344.961,66.53,1519.286,59.893,813.887,225.115,1231.211,730464,USA,8200,48.1,20180630,2018,6,30,1231.211,2284.379,4,1,8200,820,82,8,813.887,66.53,3706.5283,1531.0739999999998,2892.6413000000002,1.5806353709080878,1.8892890219545238,7.760024049612017,7.33372472891156,0.18284030925649625,0.054036229370920175,2018
NA,NA,NA,NA,NA,NA,NA,NA,3937,P,1,LC,29867,1263,19721214,E,2017-03-31,2016,PYXSQ,PYXUS INTERNATIONAL INC,NA,12,3,1971.872,13.683,203.518,8.963,16.463,88.218,1714.75,939930,USA,5190,12.85,20170331,2017,3,31,1714.75,1971.872,1,0,5190,519,51,5,16.463,13.683,1883.52855,1955.409,1867.06555,0.9551981822349523,0.9548209863000527,7.586738624333809,7.578354657699825,0.05144656655489139,0.007979588861350051,2017
NA,NA,NA,NA,NA,NA,NA,NA,3937,P,1,LC,29867,1263,19721214,E,2018-03-31,2017,PYXSQ,PYXUS INTERNATIONAL INC,NA,12,3,1966.631,22.783,271.866,9.023,27.546,105.675,1845.966,939930,USA,5190,26.05,20180331,2018,3,31,1845.966,1966.631,1,0,5190,519,51,5,27.546,22.783,1929.8141500000002,1939.085,1902.26815,0.9812792282843096,0.9810132871947337,7.584077205468029,7.569971491311234,0.05724644982626982,0.01234204746999674,2018
NA,NA,NA,NA,NA,NA,NA,NA,3964,P,1,LU,49429,20584,19691027,E,2017-01-31,2016,DDS,DILLARDS INC  -CL A,NA,12,3,3888.136,104.824,1717.417,32.157,0,326.329,6418.009,28917,USA,5311,56.44,20170131,2017,1,31,6417.9710000000005,3888.136,2,1,5311,531,53,5,0,104.824,3985.6600799999997,3888.136,3985.6600799999997,1.0250824765388864,1.0250824765388864,8.265685144392432,8.265685144392432,0.05084583084878815,0.0163327910571643,2017
NA,NA,NA,NA,NA,NA,NA,NA,3964,P,1,LU,49429,20584,19691027,E,2018-01-31,2017,DDS,DILLARDS INC  -CL A,NA,12,3,3673.169,130.464,1708.155,28.106,0,271.206,6422.676,28917,USA,5311,67.56,20180131,2018,1,31,6422.693,3673.169,2,1,5311,531,53,5,0,130.464,3863.85536,3673.169,3863.85536,1.0519133097333666,1.0519133097333666,8.208810056195968,8.208810056195968,0.04222632435452139,0.020313028401245836,2018
2.3889396665792444,2.3889396665792444,2.6494141590827818,2.6494141590827818,-0.5432529455715848,-0.5432529455715848,-0.6194434438326536,-0.6194434438326536,3969,P,1,LC,44943,20585,19680131,E,2017-12-31,2017,DIOD,DIODES INC,NA,12,3,1488.673,111.161,831.504,49.13,134.187,91.037,1054.204,29002,USA,3674,28.67,20171231,2017,12,31,1054.204,1488.673,1,0,3674,367,36,3,134.187,111.161,2065.7261000000003,1354.4859999999999,1931.5391,1.387629183843598,1.426031055322831,7.305640398089267,7.211177325554421,0.08635615118136529,0.10544543560828834,2017
2.1041871084299846,2.1041871084299846,2.441478885688422,2.441478885688422,-0.3715529280452423,-0.3715529280452423,-0.49111658785077483,-0.49111658785077483,3969,P,1,LC,44943,20585,19680131,E,2018-12-31,2018,DIOD,DIODES INC,NA,12,3,1526.371,87.507,931.463,50.221,132.437,156.592,1213.989,29002,USA,3674,32.26,20181231,2018,12,31,1213.989,1526.371,1,0,3674,367,36,3,132.437,87.507,2215.03746,1393.9340000000002,2082.60046,1.4511789466649982,1.4940452417402832,7.330648301561758,7.239885244432048,0.1289896366441541,0.07208220173329413,2018
2.718958786613885,2.718958786613885,2.85554920005886,2.85554920005886,-1.0626882720175912,-1.0626882720175912,-1.1124851267665323,-1.1124851267665323,4001,C,1,LU,10886,8762,19861125,E,2017-12-31,2017,DXYN,DIXIE GROUP INC,NA,12,3,282.838,12.724,79.263,16.141,3.389,4.581,412.462,29332,USA,2273,3.85,20171231,2017,12,31,412.462,282.838,1,0,2273,227,22,2,3.389,12.724,265.71785,279.449,262.32885,0.9394701207051386,0.9387360484381765,5.644874295575415,5.63281980725162,0.011106477687641529,0.03084890244434639,2017
2.5805555803256937,2.5805555803256937,2.619927728975479,2.619927728975479,-1.155551196763512,-1.155551196763512,-1.1706932128331133,-1.1706932128331133,4001,C,1,LU,10886,8762,19861125,E,2018-12-31,2018,DXYN,DIXIE GROUP INC,NA,12,3,252.778,4.052,58.984,16.362,0,-3.086,405.033,29332,USA,2273,0.7094,20181231,2018,12,31,405.033,252.778,1,0,2273,227,22,2,0,4.052,205.4012028,252.778,205.4012028,0.8125754725490352,0.8125754725490352,5.5325116331693245,5.5325116331693245,-0.007619132268234933,0.01000412312083213,2018
2.7744150684259576,2.7744150684259576,3.493147161418434,3.493147161418434,-0.571095443170494,-0.571095443170494,-0.6052853174839687,-0.6052853174839687,4066,P,1,LU,30681,1367,19721214,E,2017-12-31,2017,OMC,OMNICOM GROUP,NA,12,3,24931.2,156,2615.1,230.1,9337.5,2059.7,15273.6,29989,USA,7311,72.83,20171231,2017,12,31,15273.6,24931.2,1,0,7311,731,73,7,9337.5,156,39074.283,15593.7,29736.783000000003,1.5672844869079707,1.9069741626426058,10.123875310136539,9.654622265515963,0.1348536036036036,0.01021370207416719,2017
2.8384200109384237,2.8384200109384237,3.4976214120034794,3.4976214120034794,-0.5968493630195462,-0.5968493630195462,-0.6053381411889095,-0.6053381411889095,4066,P,1,LU,30681,1367,19721214,E,2018-12-31,2018,OMC,OMNICOM GROUP,NA,12,3,24617,195.7,2547.1,223.9,9384.3,2104.5,15290.2,29989,USA,7311,73.24,20181231,2018,12,31,15290.2,24617,1,0,7311,731,73,7,9384.3,195.7,38468.335999999996,15232.7,29084.036,1.5626735995450296,1.9093158796536398,10.111192540161147,9.63119971185756,0.13763717936979242,0.012799047756079056,2018
2.7744150684259576,2.7744150684259576,3.493147161418434,3.493147161418434,0.10923641420063865,0.10923641420063865,0.14902546159966987,0.14902546159966987,4094,P,1,LC,88590,39133,20001003,20190228,2017-12-31,2017,DNB,DUN & BRADSTREET HOLDNGS INC,NA,12,3,2480.9,8.4,-827.3,36.9,779.6,423,1742.5,1799208,USA,7323,118.41,20171231,2017,12,31,1742.5,2480.9,1,0,7323,732,73,7,779.6,8.4,7677.5289999999995,1701.3000000000002,6897.929,3.0946547623846183,4.054504790454358,7.816376676551386,7.439147943688092,0.24275466284074607,0.0048206599713055956,2017
1.301954217971856,1.301954217971856,1.324170588136849,1.324170588136849,0.4919298258602653,0.4919298258602653,0.5777192485965842,0.5777192485965842,4115,P,1,LU,12008,7062,19840531,E,2017-07-31,2017,DY,DYCOM INDUSTRIES INC,NA,12,3,1899.307,201.197,671.583,31.087,321.748,275.009,3066.88,67215,USA,1623,90.6,20170731,2017,7,31,3066.88,1899.307,1,0,1623,162,16,1,321.748,201.197,4044.2062,1577.559,3722.4582,2.1293062153722384,2.359631684139864,7.549244361779766,7.363633994666841,0.0896706098706177,0.06560315369365609,2017
4.637549287230815,4.637549287230815,4.637549287230815,4.637549287230815,-1.231725375232415,-1.231725375232415,-1.1814026869610461,-1.1814026869610461,4124,P,1,LU,31051,6593,19840131,E,2017-06-30,2017,DYNT,DYNATRONICS CORP,NA,12,3,26.064,0.118,3.823,4.653,4.303,-0.996,35.758,720875,USA,3845,2.8,20170630,2017,6,30,35.758,26.064,1,0,3845,384,38,3,4.303,0.118,35.2694,21.761,30.966399999999997,1.353184468999386,1.4230228390239419,3.2605550518596895,3.0801193768141557,-0.027853906818054698,0.003299960847922143,2017
3.3269504879424385,3.3269504879424385,3.556969732179167,3.556969732179167,-0.9232794111440257,-0.9232794111440257,-0.9417605592767377,-0.9417605592767377,4124,P,1,LU,31051,6593,19840131,E,2018-06-30,2018,DYNT,DYNATRONICS CORP,NA,12,3,42.054,0.243,9.735,8.089,7.117,-0.938,64.415,720875,USA,3845,2.875,20180630,2018,6,30,64.415,42.054,1,0,3845,384,38,3,7.117,0.243,55.574875000000006,34.937000000000005,48.457875,1.3215122223807487,1.3870073274751695,3.738954506746243,3.5535464395427856,-0.014561825661724752,0.003772413257781572,2018
1.9874578786561328,2.01380060708029,2.1197917561885715,2.1493041730145652,-0.6081072610268683,-0.6212746727934882,-0.6533299621764027,-0.6671562558284805,4130,C,1,LC,12486,27382,20101217,E,2017-09-30,2017,DYSL,DYNASIL CORP OF AMERICA,NA,12,3,29.097,0.913,18.971,17.084,5.94,-0.522,37.284,30831,USA,3827,1.25,20170930,2017,9,30,37.284,29.097,3,1,3827,382,38,3,5.94,0.913,31.481,23.157,25.541,1.081932845310513,1.1029494321371507,3.3706350760795156,3.1422971106358264,-0.01400064370775668,0.024487715910310053,2017
1.9650221141423585,1.9727691417547732,2.0104172310659907,2.0194957700493497,-0.6338188552509597,-0.6377535674304038,-0.6473037368954377,-0.651809320186648,4130,C,1,LC,12486,27382,20101217,E,2018-09-30,2018,DYSL,DYNASIL CORP OF AMERICA,NA,12,3,31.532,2.244,21.029,17.342,5.9,0.344,40.681,30831,USA,3827,1.29,20180930,2018,9,30,40.681,31.532,3,1,3827,382,38,3,5.9,2.244,32.874179999999996,25.631999999999998,26.974179999999997,1.0425656475960927,1.052363451935081,3.451002903197662,3.2438415708859485,0.008456035987315947,0.05516088591725868,2018
1.311996601186968,1.311996601186968,NA,NA,0.0021170826008909344,0.0021170826008909344,NA,NA,4241,P,1,LC,82855,1507,19960227,E,2017-12-31,2017,EE,EL PASO ELECTRIC CO,NA,12,3,3484.363,236.783,1142.165,40.451,0,198.254,916.797,31978,USA,4911,55.35,20171231,2017,12,31,916.797,3484.363,1,0,4911,491,49,4,0,236.783,4581.16085,3484.363,4581.16085,1.3147771486495525,1.3147771486495525,8.156040523130466,8.156040523130466,0.216246344610639,0.25827200568937286,2017
1.174491740402608,1.174491740402608,NA,NA,0.05390450152958928,0.05390450152958928,NA,NA,4241,P,1,LC,82855,1507,19960227,E,2018-12-31,2018,EE,EL PASO ELECTRIC CO,NA,12,3,3628.502,287.47,1164.103,40.56,0,172.229,903.603,31978,USA,4911,50.13,20181231,2018,12,31,903.603,3628.502,1,0,4911,491,49,4,0,287.47,4497.6718,3628.502,4497.6718,1.2395395675681038,1.2395395675681038,8.196575169909993,8.196575169909993,0.19060251017316235,0.31813750065017493,2018
NA,NA,NA,NA,NA,NA,NA,NA,4274,P,1,LU,32054,6507,19831018,20190228,2017-03-31,2016,ESIO,ELECTRO SCIENTIFIC INDS INC,NA,12,3,224.745,4.039,144.531,33.26,3.027,-19.61,161.023,726514,USA,3690,6.97,20170331,2017,3,31,161.023,224.745,1,0,3690,369,36,3,3.027,4.039,312.0362,221.71800000000002,309.00919999999996,1.3884010767759016,1.393703713726445,5.414966426163217,5.401406304124848,-0.12178384454394714,0.025083373182713028,2017
NA,NA,NA,NA,NA,NA,NA,NA,4274,P,1,LU,32054,6507,19831018,20190228,2018-03-31,2017,ESIO,ELECTRO SCIENTIFIC INDS INC,NA,12,3,372.988,4.848,266.358,34.387,2.626,93.349,367.884,726514,USA,3690,19.33,20180331,2018,3,31,367.884,372.988,1,0,3690,369,36,3,2.626,4.848,771.33071,370.362,768.70471,2.067977280770427,2.075549624421512,5.92154624754453,5.91448090571647,0.2537457459416555,0.013178066999380239,2018
